Equipment_Name,MAC,IP,Device_Category,Device_Type,Notes,Status_Check,SNMP_Community,SNMP_Version,Network_Location_ID
1036 Bois DArc UPS,00:00:00:00:00:0A,10.1.36.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,42
1036 Bois DArc AF5x .139,06:18:D6:E3:1A:37,10.1.36.139,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,42
1036 Bois DArc AF5x .138,06:18:D6:E3:19:97,10.1.36.138,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,42
1036 Bois DArc Netonix .11,00:00:00:00:00:0A,10.1.36.11,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,42
1036 Bois DArc SiteMonitor,00:00:00:00:00:0A,10.1.36.10,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,42
1029 Everton C9 .96,0A:00:3E:90:CA:E1,10.1.29.96,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,37
1029 Everton C9 .95,0A:00:3E:93:E7:AC,10.1.29.95,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,37
1029 Everton C9 .94,0A:00:3E:90:5F:2B,10.1.29.94,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,37
1029 Everton C9 .93,0A:00:3E:90:8E:13,10.1.29.93,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,37
1029 Everton C9 .92,0A:00:3E:91:CE:61,10.1.29.92,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,37
1029 Everton C9 .91,0A:00:3E:93:FB:62,10.1.29.91,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,37
1029 Everton C9 .90,0A:00:3E:96:1A:64,10.1.29.90,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,37
1029 Everton C5 .56,0A:00:3E:03:4A:0F,10.1.29.56,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,37
1029 Everton C5 .53,0A:00:3E:03:04:59,10.1.29.53,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,37
1029 Everton C5 .50,0A:00:3E:03:8F:C2,10.1.29.50,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,37
1029 Everton RTR,00:00:00:00:00:0A,10.1.29.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,37
1029 Everton RM2 .23,68:72:51:43:FA:BA,10.1.29.23,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,37
1029 Everton UPS,00:00:00:00:00:0A,10.1.29.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,37
1029 Everton 029 Everton UPS Uplink - 9dbi Yagi,0A:00:3E:95:33:1D,10.1.29.14,CPE,Relay Host SM - Cambium PMP100,,ICMP and SNMP,!highspeed,2,37
1029 Everton 014 Ash Grove to 029 Everton BHS,0A:00:3E:B3:0A:EC,10.1.29.131,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,37
1029 Everton 014 Ash Grove to 029 Everton BHM ,0A:00:3E:B2:E7:67,10.1.29.130,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,37
1029 Everton SiteMonitor,00:00:00:00:00:0A,10.1.29.10,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,37
1253 Monett Jail Gateway RTR,00:00:00:00:00:0A,10.1.253.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,203
1025 Positronic NSM5 .51,80:2A:A8:67:26:39,10.1.25.51,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,271
1025 Positronic RM365 .30,68:72:51:6B:9A:7D,10.1.25.30,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,271
1025 Positronic RTR,00:00:00:00:00:0A,10.1.25.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,271
1025 Positronic UPS,00:00:00:00:00:0A,10.1.25.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,271
1025 Positronic PBEM5 .139,80:2A:A8:E5:28:06,10.1.25.139,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,271
1025 Positronic PBEM5 .138,80:2A:A8:EF:7B:A5,10.1.25.138,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,271
1025 Positronic Netonix .10,00:00:00:00:00:0A,10.1.25.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,271
1024 Greene Hills RM365 .34,68:72:51:6B:9B:2C,10.1.24.34,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,269
1024 Greene Hills RM365 .31,68:72:51:6B:9A:96,10.1.24.31,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,269
1024 Greene Hills RTR,00:00:00:00:00:0A,10.1.24.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,269
1024 Greene Hills PBEM5 .131,80:2A:A8:E5:29:72,10.1.24.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,269
1024 Greene Hills PBEM5 .130,80:2A:A8:EF:7B:A8,10.1.24.130,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,269
1024 Greene Hills Netonix .10,00:00:00:00:00:0A,10.1.24.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,269
1023 Hayfield RM5 .50,80:2A:A8:FD:1F:EF,10.1.23.50,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,267
1023 Hayfield RTR,00:00:00:00:00:0A,10.1.23.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,267
1023 Hayfield PBEM5 .131,80:2A:A8:EF:7B:64,10.1.23.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,267
1023 Hayfield PBEM5 .130,F0:9F:C2:55:74:F2,10.1.23.130,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,267
1023 Hayfield Netonix .10,00:00:00:00:00:0A,10.1.23.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,267
1020 Main St Feeds C9 .96,0A:00:3E:92:01:5D,10.1.20.96,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,29
1020 Main St Feeds C9 .95,0A:00:3E:91:FE:50,10.1.20.95,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,29
1020 Main St Feeds C9 .94,0A:00:3E:91:A4:A6,10.1.20.94,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,29
1020 Main St Feeds C9 .93,0A:00:3E:96:0E:2A,10.1.20.93,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,29
1020 Main St Feeds C9 .92,0A:00:3E:90:81:96,10.1.20.92,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,29
1020 Main St Feeds C9 .91,0A:00:3E:91:93:7F,10.1.20.91,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,29
1020 Main St Feeds RM5 .59,44:D9:E7:C1:13:97,10.1.20.59,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,29
1020 Main St Feeds NSM5 .58,80:2A:A8:31:00:DA,10.1.20.58,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,29
1020 Main St Feeds C5 .50,0A:00:3E:03:DA:C3,10.1.20.50,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,29
1020 Main St Feeds RTR,00:00:00:00:00:0A,10.1.20.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,29
1020 Main St Feeds UPS,00:00:00:00:00:0A,10.1.20.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,29
1020 Main St Feeds CMM,00:00:00:00:00:0A,10.1.20.11,Sync Timing,Cambium CMM,,ICMP and SNMP,!highspeed,2,29
1020 Main St Feeds SiteMonitor,00:00:00:00:00:0A,10.1.20.10,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,29
1002 Republic C9+ .94,0A:00:3E:45:87:DE,10.1.2.94,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,7
1002 Republic C9+ .93,0A:00:3E:45:8A:EE,10.1.2.93,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,7
1002 Republic C9+ .92,0A:00:3E:45:8B:15,10.1.2.92,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,7
1002 Republic C9+ .91,0A:00:3E:45:88:CB,10.1.2.91,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,7
1002 Republic Netonix .8,00:00:00:00:00:0A,10.1.2.8,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,7
1002 Republic Netonix .6,00:00:00:00:00:0A,10.1.2.6,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,7
1002 Republic PBEM5 .57,44:D9:E7:D1:F6:81,10.1.2.57,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,7
1002 Republic PBEM5 .56,44:D9:E7:D1:F3:37,10.1.2.56,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,7
1002 Republic PBEM5 .55,44:D9:E7:D1:F1:C3,10.1.2.55,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,7
1002 Republic C5 .51,0A:00:3E:04:61:31,10.1.2.51,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,7
1002 Republic SiteMonitor,00:00:00:00:00:0A,10.1.2.4,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,7
1002 Republic RM365 .32,68:72:51:61:5E:C1,10.1.2.32,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,7
1002 Republic RTR,00:00:00:00:00:0A,10.1.2.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,7
1002 Republic C2+ .24,0A:00:3E:48:13:1B,10.1.2.24,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,7
1002 Republic C2+ .23,0A:00:3E:48:13:01,10.1.2.23,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,7
1002 Republic C2+ .22,0A:00:3E:47:F0:D8,10.1.2.22,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,7
1002 Republic C2+ .21,0A:00:3E:47:F0:9F,10.1.2.21,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,7
1179 Neumeier RTR,00:00:00:00:00:0A,10.1.179.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,245
1179 Neumeier PBEM5 .131,80:2A:A8:39:7B:EE,10.1.179.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,245
1179 Neumeier Netonix .10,00:00:00:00:00:0A,10.1.179.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,245
1170 Springfield W C9+ .94,0A:00:3E:45:8F:FF,10.1.170.94,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,248
1170 Springfield W C9+ .93,0A:00:3E:45:8F:DF,10.1.170.93,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,248
1170 Springfield W C9+ .92,0A:00:3E:45:8F:F6,10.1.170.92,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,248
1170 Springfield W C9+ .91,0A:00:3E:45:90:10,10.1.170.91,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,248
1170 Springfield W CE2 .24,00:04:56:C9:CA:71,10.1.170.24,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,248
1170 Springfield W CE2 .23,00:04:56:C9:CA:87,10.1.170.23,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,248
1170 Springfield W CE2 .22,00:04:56:C9:CA:EB,10.1.170.22,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,248
1170 Springfield W CE2 .21,00:04:56:C9:CA:63,10.1.170.21,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,248
1170 Springfield W UPS,00:00:00:00:00:0A,10.1.170.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,248
1170 Springfield W Netonix .10,00:00:00:00:00:0A,10.1.170.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,248
1017 McKinley C9+ .94,0A:00:3E:45:92:09,10.1.17.94,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,18
1017 McKinley C9+ .93,0A:00:3E:45:90:C0,10.1.17.93,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,18
1017 McKinley C9+ .92,0A:00:3E:45:8E:F7,10.1.17.92,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,18
1017 McKinley C9+ .91,0A:00:3E:45:90:BB,10.1.17.91,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,18
1017 McKinley NSM5 .57,44:D9:E7:25:C4:C7,10.1.17.57,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,18
1017 McKinley PBEM5 .56,44:D9:E7:B1:AE:A9,10.1.17.56,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,18
1017 McKinley NBM5 .52,68:72:51:31:5B:B7,10.1.17.52,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,18
1017 McKinley RM365 .32,68:72:51:25:29:EB,10.1.17.32,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,18
1017 McKinley RTR,00:00:00:00:00:0A,10.1.17.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,18
1017 McKinley C2+ .24,0A:00:3E:48:78:95,10.1.17.24,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,18
1017 McKinley C2+ .23,0A:00:3E:48:78:9A,10.1.17.23,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,18
1017 McKinley C2+ .22,0A:00:3E:48:78:C8,10.1.17.22,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,18
1017 McKinley C2+ .21,0A:00:3E:48:78:CF,10.1.17.21,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,18
1017 McKinley UPS,00:00:00:00:00:0A,10.1.17.16,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,18
1017 McKinley Netonix .13,00:00:00:00:00:0A,10.1.17.13,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,18
1017 McKinley Netonix .12,00:00:00:00:00:0A,10.1.17.12,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,18
1017 McKinley SiteMonitor,00:00:00:00:00:0A,10.1.17.11,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,18
1017 McKinley SiteMonitor,00:00:00:00:00:0A,10.1.17.10,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,18
1162 Mt Vernon C9+ .94,0A:00:3E:45:89:D1,10.1.162.94,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,235
1162 Mt Vernon C9+ .93,0A:00:3E:45:95:97,10.1.162.93,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,235
1162 Mt Vernon C9+ .92,0A:00:3E:45:89:BC,10.1.162.92,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,235
1162 Mt Vernon C9+ .91,0A:00:3E:45:89:B3,10.1.162.91,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,235
1162 Mt Vernon RTR,00:00:00:00:00:0A,10.1.162.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,235
1162 Mt Vernon CE2 .24,00:04:56:CA:11:C7,10.1.162.24,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,235
1162 Mt Vernon CE2 .23,00:04:56:CC:C6:27,10.1.162.23,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,235
1162 Mt Vernon CE2 .22,00:04:56:CA:80:69,10.1.162.22,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,235
1162 Mt Vernon CE2 .21,00:04:56:CA:84:81,10.1.162.21,Access Point,Cambium ePMP 2.4GHz AP,,ICMP and SNMP,_highspeed,2,235
1162 Mt Vernon UPS,00:00:00:00:00:0A,10.1.162.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,235
1162 Mt Vernon AF5x .131,06:18:D6:E3:DC:E3,10.1.162.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,235
1162 Mt Vernon AF5x .130,06:18:D6:E3:B9:74,10.1.162.130,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,235
1162 Mt Vernon Netonix .10,00:00:00:00:00:0A,10.1.162.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,235
1016 Old Coup RM365 .30,68:72:51:63:A1:10,10.1.16.30,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,287
1016 Old Coup RTR,00:00:00:00:00:0A,10.1.16.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,287
1016 Old Coup PBEM5 .131,44:D9:E7:D1:F2:7C,10.1.16.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,287
1016 Old Coup PBEM5 .130,80:2A:A8:63:ED:A9,10.1.16.130,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,287
1016 Old Coup Netonix .10,00:00:00:00:00:0A,10.1.16.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,287
1156 Hwy 97 C9 .96,0A:00:3E:95:2E:4D,10.1.156.96,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 C9 .95,0A:00:3E:93:9A:43,10.1.156.95,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 C9 .94,0A:00:3E:92:D8:4E,10.1.156.94,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 C9 .93,0A:00:3E:93:9D:80,10.1.156.93,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 C9 .92,0A:00:3E:94:1C:0A,10.1.156.92,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 C9 .91,0A:00:3E:95:2F:B5,10.1.156.91,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 C2+ .24,0A:00:3E:47:D4:55,10.1.156.24,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 C2+ .23,0A:00:3E:48:0C:A7,10.1.156.23,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 C2+ .22,0A:00:3E:47:EF:DB,10.1.156.22,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 C2+ .21,0A:00:3E:48:13:29,10.1.156.21,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 156 Hwy 97 f 041 AgForte BHS,0A:00:3E:B3:89:28,10.1.156.131,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 041 AgForte t 156 Hwy 97 BHM,0A:00:3E:B3:80:0C,10.1.156.130,Backhaul,Cambium PTP,,ICMP and SNMP,!highspeed,2,223
1156 Hwy 97 SiteMonitor,00:00:00:00:00:0A,10.1.156.10,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,223
1154 Farm Road 53 C9 .90,0A:00:3E:92:DC:86,10.1.154.90,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,219
1154 Farm Road 53 PBEM5 .58,F0:9F:C2:55:76:34,10.1.154.58,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,219
1154 Farm Road 53 RM5 .50,44:D9:E7:2F:FD:CC,10.1.154.50,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,219
1154 Farm Road 53 PBEM2 .131,04:18:D6:E9:A4:C4,10.1.154.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,219
1154 Farm Road 53 PBEM2 .130,04:18:D6:E9:A4:3B,10.1.154.130,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,219
1154 Farm Road 53 RTR,00:00:00:00:00:0A,10.1.154.10,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,219
1152 Walnut Grove W C9+ .99,0A:00:3E:45:91:38,10.1.152.99,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,217
1152 Walnut Grove W RM2 .20,68:72:51:25:1A:44,10.1.152.20,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,217
1152 Walnut Grove W UPS,00:00:00:00:00:0A,10.1.152.15,UPS,APC UPS,,ICMP and SNMP,!highspeed,2,217
1152 Walnut Grove W PBEM5 .131,80:2A:A8:BF:97:EA,10.1.152.131,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,217
1152 Walnut Grove W PBEM5 .130,80:2A:A8:BF:96:6B,10.1.152.130,Backhaul,Ubiquiti PTP,,ICMP and SNMP,!highspeed,1,217
1152 Walnut Grove W CMM,00:00:00:00:00:0A,10.1.152.10,Sync Timing,Cambium CMM,,ICMP and SNMP,!highspeed,2,217
1015 Glidewell C9+ .94,0A:00:3E:45:8F:D6,10.1.15.94,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,16
1015 Glidewell C9+ .93,0A:00:3E:45:8F:D5,10.1.15.93,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,16
1015 Glidewell C9+ .92,0A:00:3E:45:8F:D3,10.1.15.92,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,16
1015 Glidewell C9+ .91,0A:00:3E:45:90:0F,10.1.15.91,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,16
1015 Glidewell AF5x .59,06:18:D6:E3:E3:5C,10.1.15.59,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,16
1015 Glidewell PBEM5 .58,80:2A:A8:E5:8A:B9,10.1.15.58,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,16
1015 Glidewell NSM5 .53,DC:9F:DB:7F:6C:43,10.1.15.53,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,16
1015 Glidewell RM365 .35,68:72:51:43:7B:70,10.1.15.35,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,16
1015 Glidewell RM365 .32,68:72:51:43:7B:B0,10.1.15.32,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,16
1015 Glidewell RTR,00:00:00:00:00:0A,10.1.15.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,16
1015 Glidewell C2+ .24,0A:00:3E:47:D4:6E,10.1.15.24,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,16
1015 Glidewell C2+ .23,0A:00:3E:47:E1:7B,10.1.15.23,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,16
1015 Glidewell C2+ .22,0A:00:3E:47:F0:04,10.1.15.22,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,16
1015 Glidewell C2+ .21,0A:00:3E:47:EF:E7,10.1.15.21,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,16
1015 Glidewell SiteMonitor,00:00:00:00:00:0A,10.1.15.13,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,16
1015 Glidewell Netonix .10,00:00:00:00:00:0A,10.1.15.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,16
1014 Ash Grove C9+ .94,0A:00:3E:45:8A:17,10.1.14.94,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove C9+ .93,0A:00:3E:45:89:59,10.1.14.93,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove C9+ .92,0A:00:3E:45:8A:6E,10.1.14.92,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove C9+ .91,0A:00:3E:45:8A:40,10.1.14.91,Access Point,Cambium PMP450 AP,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove PBEM5 .58,80:2A:A8:39:7B:7B,10.1.14.58,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,15
1014 Ash Grove PBEM5 .57,80:2A:A8:61:31:80,10.1.14.57,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,15
1014 Ash Grove PBEM5 .53,80:2A:A8:B1:FF:C3,10.1.14.53,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,15
1014 Ash Grove NSM5 .52,24:A4:3C:FF:42:52,10.1.14.52,Access Point,Ubiquiti AP,,ICMP and SNMP,!highspeed,1,15
1014 Ash Grove C5 .50,0A:00:3E:D1:4B:93,10.1.14.50,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove C2 .26,0A:00:3E:26:DF:8B,10.1.14.26,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove RTR,00:00:00:00:00:0A,10.1.14.254,Router,Mikrotik Router,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove C2 .25,0A:00:3E:27:9A:52,10.1.14.25,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove C9 .24,0A:00:3E:26:BD:C0,10.1.14.24,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove C9 .23,0A:00:3E:25:A1:8A,10.1.14.23,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove C2 .22,0A:00:3E:25:39:9B,10.1.14.22,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove C2 .21,0A:00:3E:25:EF:41,10.1.14.21,Access Point,Cambium PMP100 LOS AP,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove SiteMonitor,00:00:00:00:00:0A,10.1.14.12,Sync Timing,PacketFlux SiteMonitor,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove Netonix .11,00:00:00:00:00:0A,10.1.14.11,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,15
1014 Ash Grove Netonix .10,00:00:00:00:00:0A,10.1.14.10,POE,Netonix POE Switch,,ICMP and SNMP,!highspeed,2,15
1139 Republic Brick C9 .96,0A:00:3E:91:07:7A,10.1.139.96,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,207
1139 Republic Brick C9 .95,0A:00:3E:92:12:18,10.1.139.95,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,207
1139 Republic Brick C9 .93,0A:00:3E:93:51:B5,10.1.139.93,Access Point,Cambium PMP100 NON-LOS AP,,ICMP and SNMP,!highspeed,2,207
